,funding_year,state_code,state_match_states,full_cost_build_states,district_id,name,total_unscalable_campuses,c1_discount_rate
732,2019,TX,True,False,969850,Perrin-Whitt Consolidated Independent School District,1,0.80000000000000000000
733,2019,TX,True,False,969887,Prairie Valley Independent School District,1,0.80000000000000000000
734,2019,TX,True,False,969924,Richards Independent School District,1,0.90000000000000000000
735,2019,TX,True,False,969956,Round Top-Carmine School District,2,0.70000000000000000000
736,2019,TX,True,False,969998,Santo Independent School District,1,0.70000000000000000000
737,2019,TX,True,False,970192,Westhoff Independent School District,1,0.80000000000000000000
738,2019,UT,False,False,972123,02 Beaver Utah,0.16,0.70000000000000000000
739,2019,UT,False,False,972176,Carbon School District,0.24,0.70000000000000000000
740,2019,UT,False,False,972199,Daggett County School District,0.16,0.60000000000000000000
741,2019,UT,False,False,972231,Sevier School District,0.32,0.70000000000000000000
742,2019,VA,True,False,975563,Hanover County Public Schools,3,0.50000000000000000000
743,2019,VA,True,False,975571,King And Queen County Sch. Div,0.00819918934568616096,0.80000000000000000000
744,2019,VA,True,False,975669,Wythe County School District,1.72,0.70000000000000000000
745,2019,VT,False,False,980424,Enosburg Graded School District,1,0.80000000000000000000
746,2019,VT,False,False,980674,Franklin Northeast Supervisory Union,4,0.80000000000000000000
747,2019,VT,False,False,980675,Franklin Northwest S U 21,4,0.70000000000000000000
748,2019,VT,False,False,980689,Washington Central S U 32,2,0.60000000000000000000
749,2019,WA,True,True,982977,Blaine School District 503,1,0.70000000000000000000
750,2019,WA,True,True,983005,Cle Elum-Roslyn District 404,0.16,0.70000000000000000000
751,2019,WA,True,True,983052,Ferndale School District 502,1,0.60000000000000000000
752,2019,WA,True,True,983066,Grapeview School District,1,0.70
753,2019,WA,True,True,983152,North Beach School District 64,2,0.80000000000000000000
754,2019,WA,True,True,983174,Orcas Island School District,0.68,0.70
755,2019,WA,True,True,983251,Stehekin School District,1,0.70
756,2019,WA,True,True,983252,Steilacoom Hist School District 1,1,0.50000000000000000000
757,2019,WI,True,False,983712,Algoma School District,0.00827586206896551724,0.70000000000000000000
758,2019,WI,True,False,983746,Beloit Turner School District,1,0.60000000000000000000
759,2019,WI,True,False,983759,Boyceville School District,0.08,0.70000000000000000000
760,2019,WI,True,False,983787,Cambridge School District,0.16,0.60000000000000000000
761,2019,WI,True,False,983831,Crivitz School District,0.08,0.70000000000000000000
762,2019,WI,True,False,983839,Cumberland School District,0.16,0.70000000000000000000
763,2019,WI,True,False,983862,Dover #1 School District,1,0.70
764,2019,WI,True,False,983871,East Troy Community School District,0.24,0.60000000000000000000
765,2019,WI,True,False,983916,Genoa City J2 School District,0.08,0.60000000000000000000
766,2019,WI,True,False,983958,Howards Grove School District,0.16,0.40000000000000000000
767,2019,WI,True,False,984009,Marathon City School District,0.08,0.60000000000000000000
768,2019,WI,True,False,984015,Markesan School District,0.08,0.60000000000000000000
769,2019,WI,True,False,984073,New Holstein School District,0.16,0.60000000000000000000
770,2019,WI,True,False,984120,Plymouth Joint School District,1,0.60000000000000000000
771,2019,WI,True,False,984148,Reedsville School District,1,0.60000000000000000000
772,2019,WI,True,False,984222,Tigerton School District,0.00413793103448275862,0.80000000000000000000
773,2019,WI,True,False,984243,Wabeno Area School District,0.08,0.80000000000000000000
774,2019,WI,True,False,984292,Whitefish Bay School District,1,0.40000000000000000000
775,2019,WI,True,False,984314,Yorkville J2 School District,1,0.70
776,2019,WY,False,False,984865,Park County School District 6,1,0.60000000000000000000
777,2019,WY,False,False,984876,Goshen Co School District #1,2,0.70000000000000000000
778,2019,WY,False,False,984891,Fremont Co School District 14,0.24,0.90000000000000000000
779,2019,AZ,True,True,2067989,Fort Huachuca Accomodation District,0.08,0.70000000000000000000
780,2019,AR,False,False,60696090,Jacksonville North Pulaski School District,0.08615384615384615384,0.70
