funding_year,state_code,district_id,num_students,best_deal,projected_bw_fy2018,ia_monthly_cost_total,ia_bw_mbps_total,c1_discount_rate,goal_cost,add_cost_per_stud_post_discount
2019,MN,922780,4619,False,3926.15,1100.0,1000.0,0.6,2500.0,0.1212383632820957
2019,MN,922788,2042,False,2042.0,1195.0,1000.0,0.5,2500.0,0.31953966699314396
2019,MN,922794,1147,False,1147.0,630.59,1000.0,0.6,2000.0,0.47756233653007846
2019,MN,922795,221,False,221.0,960.0,100.0,0.8,1000.0,0.036199095022624424
2019,MN,922796,1380,False,1380.0,1498.48,300.0,0.6,2000.0,0.14536811594202897
2019,MN,922801,1663,False,1663.0,2869.43,1000.0,,,
2019,MN,922829,913,False,913.0,2125.5,500.0,,,
2019,MN,922831,639,False,639.0,900.0,500.0,0.6,1000.0,0.06259780907668232
2019,MO,924065,17763,False,12434.1,3500.0,10000.0,,,
2019,MO,924079,188,False,188.0,120.0,150.0,0.8,1000.0,0.9361702127659572
2019,MO,924082,175,False,175.0,750.0,100.0,0.5,1000.0,0.7142857142857143
2019,MO,924087,1701,False,1701.0,1155.31,500.0,0.8,2000.0,0.09931687242798351
2019,MO,924088,223,False,223.0,601.26,100.0,0.8,1000.0,0.3576143497757847
2019,MO,924089,122,False,122.0,1140.77,100.0,,,
2019,MO,924092,507,False,507.0,689.95,100.0,0.8,1000.0,0.12230769230769226
2019,MO,924098,640,False,640.0,1743.37,500.0,,,
2019,MO,924101,57,False,57.0,510.36,20.0,0.7,1000.0,2.577052631578948
2019,MO,924102,3020,False,3020.0,1450.0,1000.0,0.8,2500.0,0.06953642384105958
2019,MO,924107,248,False,248.0,647.2,50.0,0.9,1000.0,0.142258064516129
2019,MO,924109,4781,False,4063.85,598.26,1001.5,0.8,2500.0,0.07955406818657182
2019,MO,924112,313,False,313.0,1498.41,250.0,,,
2019,MO,924114,67,False,67.0,104.99,5.0,0.7,1000.0,4.007507462686568
2019,MO,924121,126,False,126.0,80.0,75.0,0.7,1000.0,2.190476190476191
2019,MO,924123,1683,False,1683.0,251.4,1000.0,0.8,2000.0,0.2077956030897207
2019,MO,924125,238,False,238.0,829.82,100.0,0.8,1000.0,0.14300840336134446
2019,MO,924126,1080,False,1080.0,1097.16,1000.0,0.8,2000.0,0.16719259259259256
2019,MO,924131,117,False,117.0,944.78,100.0,0.9,1000.0,0.047196581196581204
2019,MO,924135,1827,False,1827.0,2114.36,1000.0,,,
2019,MO,924139,4158,False,3534.3,1952.0,2000.0,0.9,2500.0,0.013179413179413176
2019,MO,924145,1901,False,1901.0,1200.0,500.0,0.8,2000.0,0.08416622830089425
2019,MO,924148,60,False,60.0,310.26,50.0,0.8,1000.0,2.299133333333333
2019,MO,924151,1368,False,1368.0,1415.0,1000.0,0.6,2000.0,0.17105263157894737
2019,MO,924161,347,False,347.0,493.74,50.0,0.9,1000.0,0.14589625360230546
2019,MO,924164,1214,False,1214.0,1487.21,1000.0,0.7,2000.0,0.1267191103789127
2019,MO,924167,690,False,690.0,1074.15,250.0,,,
2019,MO,924168,1209,False,1209.0,3628.17,500.0,,,
2019,MO,924181,1426,False,1426.0,1328.28,1000.0,0.8,2000.0,0.0942103786816269
2019,MO,924182,137,False,137.0,933.02,100.0,0.7,1000.0,0.14667153284671539
2019,MO,924185,412,False,412.0,1516.62,250.0,,,
2019,MO,924191,2104,False,2104.0,189.28,1000.0,0.8,2500.0,0.21965019011406836
2019,MO,924208,1915,False,1915.0,1418.65,1000.0,0.8,2000.0,0.06071540469973888
2019,MO,924212,187,False,187.0,319.8,105.0,0.8,1000.0,0.7274866310160427
2019,MO,924218,149,False,149.0,1000.0,40.0,,,
2019,MO,924221,3978,False,3381.3,357.86,1000.0,0.8,2500.0,0.10769934640522873
2019,MO,924225,2996,False,2996.0,1200.0,1000.0,0.6,2500.0,0.17356475300400534
2019,MO,924227,1188,False,1188.0,1256.87,500.0,0.8,2000.0,0.12510606060606058
2019,MO,924230,199,False,199.0,650.0,50.0,0.7,1000.0,0.5276381909547739
2019,MO,924233,1968,False,1968.0,277.04,1000.0,0.8,2000.0,0.17509756097560972
2019,MO,924250,272,False,272.0,1304.72,100.0,,,
2019,MO,924252,373,False,373.0,1388.84,100.0,,,
2019,MO,924253,466,False,466.0,641.92,250.0,0.9,1000.0,0.07684120171673818
2019,MO,924255,100,False,100.0,512.0,50.0,0.7,1000.0,1.4640000000000004
2019,MO,924262,1467,False,1467.0,1395.97,1000.0,0.9,2000.0,0.041174505794137686
2019,MO,924267,2506,False,2506.0,2935.44,1000.0,,,
2019,MO,924279,3411,False,3411.0,1456.86,1000.0,0.6,2500.0,0.12232659044268546
2019,MO,924283,1349,False,1349.0,221.36,1000.0,0.8,2000.0,0.2636975537435136
2019,MO,924301,85,False,85.0,400.0,50.0,0.9,1000.0,0.7058823529411763
2019,MO,924304,8749,False,7436.65,887.07,2000.0,0.8,2500.0,0.03687118527831751
2019,MO,924309,1008,False,1008.0,1252.5,1000.0,0.8,2000.0,0.14831349206349204
2019,MO,924311,3457,False,2938.45,3270.99,2000.0,,,
2019,MO,924313,1919,False,1919.0,172.63,1000.0,0.9,2000.0,0.09522511724856693
2019,MO,924317,266,False,266.0,1122.36,100.0,,,
2019,MO,924327,4126,False,3507.1,1150.0,1000.0,0.4,2500.0,0.19631604459524965
2019,MO,924329,1253,False,1253.0,1323.86,1000.0,0.8,2000.0,0.10792338387869113
2019,MO,924334,1146,False,1146.0,2500.0,1000.0,,,
2019,MO,924343,264,False,264.0,1130.79,100.0,,,
2019,MO,924345,910,False,910.0,2452.37,500.0,,,
2019,MO,924355,308,False,308.0,597.52,100.0,0.8,1000.0,0.2613506493506493
2019,MO,924363,217,False,217.0,450.0,40.0,0.8,1000.0,0.5069124423963133
2019,MO,924364,1029,False,1029.0,92.57,1000.0,0.9,2000.0,0.1853673469387755
2019,MO,924372,208,False,208.0,1013.64,100.0,,,
2019,MO,924377,2565,False,2180.25,1209.75,500.0,0.8,2500.0,0.10060428849902532
2019,MO,924379,2969,False,2969.0,267.09,1000.0,0.7,2500.0,0.22562243179521727
2019,MO,924381,550,False,550.0,1100.0,500.0,,,
2019,MO,924385,626,False,626.0,2557.04,500.0,,,
2019,MO,924387,2392,False,2392.0,1473.33,1000.0,0.8,2500.0,0.08584197324414715
2019,MO,924388,178,False,178.0,69.99,50.0,0.8,1000.0,1.044955056179775
2019,MO,924392,560,False,560.0,1050.38,500.0,,,
2019,MO,924393,57,False,57.0,595.77,50.0,0.7,1000.0,2.127526315789474
2019,MO,924395,22,False,22.0,87.5,10.0,0.7,1000.0,12.44318181818182
2019,MO,924396,2367,False,2367.0,1482.82,1000.0,0.8,2500.0,0.0859467680608365
2019,MO,924397,2373,False,2373.0,1448.12,1000.0,0.8,2500.0,0.08865402444163505
2019,MO,924400,762,False,762.0,1089.0,200.0,,,
2019,MO,924401,1211,False,1211.0,1400.0,1000.0,0.8,2000.0,0.09909165978530138
2019,MO,924404,286,False,286.0,600.0,10.0,0.7,1000.0,0.41958041958041964
2019,MO,924409,227,False,227.0,949.35,100.0,0.8,1000.0,0.04462555066079292
2019,MO,924417,677,False,677.0,1348.56,250.0,,,
2019,MO,924425,92,False,92.0,861.13,50.0,0.8,1000.0,0.301891304347826
2019,MO,924426,318,False,318.0,488.61,100.0,0.8,1000.0,0.32162893081761
2019,MO,924428,5917,False,5029.45,1449.0,1000.0,0.6,2500.0,0.0710495183369951
2019,MO,924429,216,False,216.0,948.36,100.0,0.8,1000.0,0.047814814814814796
2019,MO,924432,369,False,369.0,3000.0,250.0,,,
2019,MO,924433,1148,False,1148.0,469.0,500.0,0.7,2000.0,0.4000871080139373
2019,MO,924437,615,False,615.0,2665.22,350.0,,,
2019,MO,924443,250,False,250.0,1510.91,100.0,,,
2019,MO,924444,2021,False,2021.0,2961.22,500.0,,,
2019,MO,924445,131,False,131.0,1039.09,100.0,,,
2019,MO,924447,2041,False,2041.0,2350.0,1000.0,0.7,2500.0,0.02204801567858893
2019,MO,924450,273,False,273.0,1295.0,100.0,,,
2019,MO,924451,307,False,307.0,1542.62,100.0,,,
2019,MO,924458,137,False,137.0,568.32,100.0,0.9,1000.0,0.3150948905109488
2019,MO,924470,258,False,258.0,565.96,100.0,0.9,1000.0,0.16823255813953483
2019,MO,924473,2242,False,2242.0,201.69,1000.0,0.8,2500.0,0.2050231935771632
2019,MO,924488,2189,False,2189.0,196.92,1000.0,0.9,2500.0,0.10521151210598444
2019,MO,924492,712,False,712.0,2564.77,500.0,,,
2019,MO,924493,837,False,837.0,858.19,500.0,0.8,1000.0,0.03388530465949819
2019,MO,924499,92,False,92.0,450.0,50.0,0.8,1000.0,1.1956521739130432
2019,MO,924507,94,False,94.0,775.23,50.0,0.9,1000.0,0.23911702127659568
2019,MO,924518,4119,False,3501.15,1520.55,1000.0,0.7,2500.0,0.07133648943918428
2019,MO,924522,1453,False,1453.0,130.71,1000.0,0.8,2000.0,0.25730075705437017
2019,MO,924527,774,False,774.0,1569.63,750.0,,,
2019,MO,924540,185,False,185.0,1146.43,100.0,,,
2019,MO,924541,150,False,150.0,1116.3,100.0,,,
2019,MO,924548,321,False,321.0,1384.16,100.0,,,
2019,MO,924556,875,False,875.0,1200.0,500.0,,,
2019,MO,924594,1232,False,1232.0,1310.83,1000.0,0.8,2000.0,0.11187824675324673
2019,MO,924604,135,False,135.0,100.0,50.0,0.8,1000.0,1.333333333333333
2019,MO,924614,270,False,270.0,1074.92,100.0,,,
2019,MO,924630,15978,False,11184.6,6875.1,10000.0,,,
2019,MO,924632,2549,False,2549.0,229.31,1000.0,0.8,2500.0,0.17816320125539425
2019,MO,924634,426,False,426.0,784.2,100.0,0.7,1000.0,0.1519718309859155
2019,MO,924637,144,False,144.0,1212.95,100.0,,,
2019,MT,928643,3,False,3.0,89.0,1.5,0.7,1000.0,91.10000000000002
2019,MT,928739,65,False,65.0,115.0,14.0,0.5,1000.0,6.8076923076923075
2019,MT,928766,137,False,137.0,275.49,40.0,0.6,1000.0,2.115357664233577
2019,MT,928774,99,False,99.0,81.95,50.0,0.7,1000.0,2.781969696969697
2019,MT,928776,24,False,24.0,490.0,20.0,0.9,1000.0,2.1249999999999996
2019,MT,928781,232,False,232.0,400.0,100.0,0.7,1000.0,0.7758620689655173
2019,MT,928783,326,False,326.0,974.0,200.0,0.6,1000.0,0.03190184049079755
2019,MT,928799,16824,False,11776.8,4500.0,10000.0,,,
2019,MT,928805,167,False,167.0,790.0,100.0,0.7,1000.0,0.37724550898203596
2019,MT,928810,204,False,204.0,335.0,25.0,0.7,1000.0,0.9779411764705884
2019,MT,928811,223,False,223.0,133.0,100.0,0.8,1000.0,0.7775784753363226
2019,MT,928813,156,False,156.0,288.0,124.0,0.8,1000.0,0.9128205128205127
2019,MT,928823,4180,False,3553.0,2065.0,1000.0,0.8,2500.0,0.0208133971291866
2019,MT,928835,489,False,489.0,1080.0,200.0,,,
2019,MT,928837,272,False,272.0,1080.0,200.0,,,
2019,MT,928844,353,False,353.0,204.95,100.0,0.7,1000.0,0.6756798866855525
2019,MT,928852,605,False,605.0,2750.0,300.0,,,
2019,MT,928854,2094,False,2094.0,3165.0,2000.0,,,
2019,MT,928860,1333,False,1333.0,2190.0,1000.0,,,
2019,MT,928864,274,False,274.0,387.11,250.0,0.7,1000.0,0.6710474452554746
2019,MT,928865,1584,False,1346.4,600.0,1000.0,0.8,2000.0,0.17676767676767674
2019,MT,928868,64,False,64.0,61.44,20.0,0.6,1000.0,5.866
2019,MT,928875,1232,False,1232.0,600.0,1000.0,0.6,2000.0,0.45454545454545453
2019,MT,928881,15,False,15.0,30.0,2.0,0.7,1000.0,19.400000000000002
2019,MT,928894,58,False,58.0,500.0,50.0,0.9,1000.0,0.8620689655172411
2019,MT,928900,390,False,390.0,359.95,250.0,0.6,1000.0,0.6564615384615384
2019,MT,928930,148,False,148.0,1105.0,100.0,,,
2019,MT,928952,10250,False,7175.0,3037.5,2000.0,,,
2019,MT,928956,1482,False,1482.0,1800.0,1000.0,0.7,2000.0,0.04048582995951418
2019,MT,928963,597,False,597.0,959.0,500.0,0.9,1000.0,0.006867671691792292
2019,MT,928966,67,False,67.0,81.95,50.0,0.7,1000.0,4.110671641791045
2019,MT,928968,1845,False,1845.0,499.0,500.0,0.8,2000.0,0.16271002710027097
2019,MT,928971,249,False,249.0,899.0,100.0,0.6,1000.0,0.16224899598393577
2019,MT,928972,8104,False,6888.4,1861.0,2000.0,0.5,2500.0,0.03942497532082922
2019,MT,928984,230,False,230.0,850.0,100.0,0.9,1000.0,0.06521739130434781
2019,MT,928986,819,False,819.0,470.0,500.0,0.7,1000.0,0.19413919413919417
2019,MT,928993,351,False,351.0,965.0,200.0,0.6,1000.0,0.039886039886039885
2019,MT,929002,8,False,8.0,55.0,2.0,0.7,1000.0,35.43750000000001
2019,MT,929013,2285,False,2285.0,2100.0,1000.0,0.6,2500.0,0.0700218818380744
2019,MT,929017,1179,False,1179.0,1510.0,300.0,0.8,2000.0,0.08312128922815944
2019,MT,929018,72,False,72.0,91.95,50.0,0.8,1000.0,2.5223611111111106
2019,MT,929027,40,False,40.0,80.0,30.0,0.7,1000.0,6.900000000000001
2019,MT,929028,30,False,30.0,89.0,10.0,0.7,1000.0,9.110000000000003
2019,MT,929031,508,False,508.0,1008.0,506.0,,,
2019,MT,929043,8974,False,6281.8,1341.9,2000.0,0.6,2500.0,0.05162023623802095
2019,MT,929058,6,False,6.0,150.0,5.0,0.8,1000.0,28.33333333333333
2019,MT,929091,155,False,155.0,80.0,30.0,0.7,1000.0,1.780645161290323
2019,MT,929094,73,False,73.0,63.9,50.0,0.7,1000.0,3.8469863013698635
2019,MT,929125,174,False,174.0,204.95,100.0,0.6,1000.0,1.8277011494252873
2019,MT,929127,1328,False,1328.0,600.0,1000.0,0.6,2000.0,0.42168674698795183
2019,MT,929130,273,False,273.0,240.85,125.0,0.6,1000.0,1.1123076923076924
2019,MT,929135,105,False,105.0,199.0,100.0,0.7,1000.0,2.288571428571429
2019,MT,929141,262,False,262.0,261.9,125.0,0.8,1000.0,0.5634351145038167
2019,MT,929148,29,False,29.0,395.75,10.0,0.7,1000.0,6.250862068965518
2019,MT,929159,20,False,20.0,49.0,6.0,0.7,1000.0,14.265000000000004
2019,MT,929161,45,False,45.0,557.02,28.0,0.9,1000.0,0.9843999999999998
2019,MT,929167,106,False,106.0,700.0,75.0,0.5,1000.0,1.4150943396226414
2019,MT,929169,144,False,144.0,261.9,125.0,0.8,1000.0,1.0251388888888888
2019,MT,929174,592,False,592.0,510.0,200.0,0.6,1000.0,0.3310810810810811
2019,MT,929179,1709,False,1709.0,1499.0,1000.0,0.6,2000.0,0.11726155646576945
2019,MT,929181,381,False,381.0,1985.0,300.0,,,
2019,MT,929186,48,False,48.0,1295.0,30.0,,,
2019,NH,937475,352,False,352.0,215.77,150.0,0.6,1000.0,0.8911704545454545
2019,NH,937502,209,False,209.0,238.99,100.0,0.5,1000.0,1.820598086124402
2019,NH,937537,432,False,432.0,359.59,300.0,0.7,1000.0,0.4447291666666668
2019,NH,937566,2486,False,2113.1,950.0,1000.0,0.7,2500.0,0.18704746580852777
2019,NH,937567,205,False,205.0,650.0,100.0,0.5,1000.0,0.8536585365853658
2019,NH,937572,243,False,243.0,199.9,200.0,0.4,1000.0,1.9755555555555555
2019,NH,937580,1173,False,1173.0,1947.0,1090.0,0.7,2000.0,0.013554987212276217
2019,NH,937581,551,False,551.0,102.9,50.0,0.7,1000.0,0.4884392014519057
2019,NH,937599,1683,False,1683.0,875.0,700.0,0.5,2000.0,0.3342245989304813
2019,NH,937602,1344,False,1344.0,445.35,1000.0,0.7,2000.0,0.3470200892857144
2019,NH,937636,400,False,400.0,134.9,200.0,0.5,1000.0,1.081375
2019,NH,937650,2580,False,2580.0,1500.0,2000.0,0.4,2500.0,0.23255813953488372
2019,NH,937653,4252,False,3614.2,1295.0,500.0,0.6,2500.0,0.11335841956726246
2019,NH,937655,99,False,99.0,174.99,35.0,0.7,1000.0,2.5000303030303033
2019,NH,937663,1599,False,1599.0,744.8,500.0,0.6,2000.0,0.3139962476547843
2019,NH,937669,408,False,408.0,349.0,300.0,0.7,1000.0,0.47867647058823537
2019,NH,937681,425,False,425.0,289.0,100.0,0.7,1000.0,0.5018823529411766
2019,NH,937688,58,False,58.0,174.99,35.0,0.7,1000.0,4.267293103448276
2019,NH,937696,1024,False,1024.0,950.0,1000.0,0.5,2000.0,0.5126953125
2019,NH,937758,675,False,675.0,900.0,500.0,0.7,1000.0,0.04444444444444445
2019,NJ,941060,194,False,194.0,159.95,50.0,0.5,1000.0,2.165077319587629
2019,NJ,941063,2039,False,2039.0,520.15,500.0,0.9,2500.0,0.09709906817067188
2019,NJ,941067,335,False,335.0,289.85,150.0,0.4,1000.0,1.271910447761194
2019,NJ,941115,307,False,307.0,516.91,125.0,0.8,1000.0,0.3147166123778501
2019,NJ,941126,93,False,93.0,147.97,75.0,0.5,1000.0,4.5808064516129035
2019,NJ,941230,462,False,462.0,1650.0,50.0,,,
2019,NJ,941234,223,False,223.0,219.9,150.0,0.5,1000.0,1.749103139013453
2019,NJ,941246,380,False,380.0,159.99,150.0,0.4,1000.0,1.3263315789473684
2019,NJ,941249,2095,False,2095.0,1251.0,1000.0,0.8,2500.0,0.11923627684964198
2019,NJ,941276,247,False,247.0,2130.0,100.0,,,
2019,NJ,941281,289,False,289.0,1615.0,50.0,,,
2019,NJ,941290,1427,False,1427.0,239.9,150.0,0.4,2000.0,0.7400560616678346
2019,NJ,941301,190,False,190.0,236.85,150.0,0.7,1000.0,1.2049736842105265
2019,NJ,941303,1187,False,1187.0,360.0,200.0,0.7,2000.0,0.4144903117101938
2019,NJ,941318,3020,False,3020.0,2041.4,1000.0,0.4,2500.0,0.09111258278145692
2019,NJ,941336,192,False,192.0,1750.0,50.0,,,
2019,NJ,941338,232,False,232.0,180.95,100.0,0.5,1000.0,1.7651939655172413
2019,NJ,941401,417,False,417.0,144.85,50.0,0.6,1000.0,0.8202877697841726
2019,NJ,941463,1552,False,1552.0,2138.26,500.0,,,
2019,NJ,941499,295,False,295.0,1624.14,200.0,,,
2019,NJ,941518,4438,False,3772.3,2350.0,2000.0,0.8,2500.0,0.006759801712483099
2019,NJ,941541,298,False,298.0,159.95,50.0,0.5,1000.0,1.409479865771812
2019,NJ,941579,461,False,461.0,276.02,150.0,0.7,1000.0,0.4711366594360088
2019,NJ,941593,149,False,149.0,110.0,100.0,0.7,1000.0,1.7919463087248326
2019,NJ,941619,6857,False,5828.45,1238.0,1000.0,0.4,2500.0,0.11042730056876184
2019,NJ,941631,196,False,196.0,104.89,50.0,0.2,1000.0,3.653510204081633
2019,NJ,941632,340,False,340.0,139.88,250.0,0.4,1000.0,1.5178588235294117
2019,NJ,941637,288,False,288.0,1172.09,200.0,,,
2019,NJ,941645,1687,False,1687.0,1800.0,1000.0,0.4,2000.0,0.07113218731475993
2019,NJ,941660,596,False,596.0,1579.0,500.0,,,
2019,NJ,941673,3159,False,2685.15,1500.0,1000.0,0.5,2500.0,0.15827793605571383
2019,NJ,941718,374,False,374.0,164.9,150.0,0.8,1000.0,0.4465775401069517
2019,NJ,941732,13762,False,9633.4,3990.0,2000.0,,,
2019,NJ,941734,210,False,210.0,204.85,150.0,0.4,1000.0,2.271857142857143
2019,NM,942802,16827,False,11778.9,10153.5,10000.0,,,
2019,NM,942827,3937,False,3346.45,9710.0,1000.0,,,
2019,NM,942877,3188,False,2709.8,1950.0,1000.0,0.9,2500.0,0.017252195734002506
2019,NM,942880,5598,False,4758.3,2670.47,1000.0,,,
2019,NM,942886,471,False,471.0,525.0,300.0,0.8,1000.0,0.2016985138004246
2019,NM,942889,1297,False,1102.45,2857.0,1000.0,,,
2019,NM,942891,539,False,539.0,1575.0,500.0,,,
2019,NM,942893,96,False,96.0,250.0,20.0,0.7,1000.0,2.3437500000000004
2019,NM,942899,3728,False,3168.8,7500.0,2000.0,,,
2019,NM,942902,10815,False,7570.5,1345.31,1000.0,0.9,2500.0,0.010676745261211278
2019,NM,942904,309,False,309.0,888.0,300.0,0.9,1000.0,0.03624595469255663
2019,NM,942912,137,False,137.0,7200.0,100.0,,,
2019,NM,942916,302,False,302.0,1288.72,200.0,,,
2019,NM,942922,316,False,316.0,740.0,250.0,0.7,1000.0,0.24683544303797472
2019,NM,942927,3662,False,3112.7,1249.0,500.0,0.5,2500.0,0.17080830147460405
2019,NM,942932,3704,False,3148.4,7465.7,1000.0,,,
2019,NM,942933,360,False,360.0,3277.55,300.0,,,
2019,NM,942935,114,False,114.0,849.99,100.0,0.6,1000.0,0.5263508771929825
2019,NM,942938,411,False,411.0,1750.0,200.0,,,
2019,NM,942940,2469,False,2098.65,2511.0,2000.0,,,
2019,NM,942955,2023,False,2023.0,1800.0,1000.0,0.9,2500.0,0.03460207612456747
2019,NM,942961,140,False,140.0,70.0,20.0,0.7,1000.0,1.9928571428571433
2019,NM,942963,339,False,339.0,2062.5,100.0,,,
2019,NM,942965,571,False,571.0,1967.0,550.0,,,
2019,NV,943382,3196,False,2716.6,3199.68,1000.0,,,
2019,NV,943393,901,False,765.85,3810.44,250.0,,,
2019,NY,945861,2755,False,2755.0,928.43,1000.0,0.6,2500.0,0.22817713248638843
2019,NY,945862,1799,False,1799.0,471.77,1000.0,0.7,2000.0,0.2548465814341301
2019,NY,945867,1740,False,1740.0,469.9,1000.0,0.8,2000.0,0.17587356321839076
2019,NY,945868,1307,False,1307.0,910.23,200.0,0.8,2000.0,0.16675899005355774
2019,NY,945870,2079,False,1767.15,1090.37,1000.0,0.7,2000.0,0.1312597402597403
2019,NY,945872,1139,False,1139.0,1434.85,1000.0,0.7,2000.0,0.14885425812115896
2019,NY,945873,2752,False,2752.0,501.84,1000.0,0.6,2500.0,0.2904302325581396
2019,NY,945881,1051,False,1051.0,1421.61,1000.0,0.7,2000.0,0.1650970504281637
2019,NY,946182,153,False,153.0,500.0,100.0,0.8,1000.0,0.6535947712418299
2019,NY,946183,1929,False,1929.0,991.74,1000.0,0.7,2000.0,0.15680559875583208
2019,NY,946184,1064,False,1064.0,1429.14,1000.0,0.8,2000.0,0.10730451127819544
2019,NY,946188,1898,False,1898.0,1330.0,1000.0,0.8,2000.0,0.07060063224446785
2019,NY,946189,1607,False,1607.0,1470.5,1000.0,0.6,2000.0,0.13179838207840697
2019,NY,946190,830,False,830.0,887.35,200.0,0.7,1000.0,0.04071686746987952
2019,NY,946193,1666,False,1666.0,1738.2,1000.0,0.8,2000.0,0.03142857142857142
2019,NY,946194,1229,False,1229.0,917.92,1000.0,0.9,2000.0,0.0880455655004068
2019,NY,946197,2883,False,2883.0,1380.0,1000.0,0.6,2500.0,0.1553936871314603
2019,NY,946208,1278,False,1278.0,1204.84,300.0,0.6,2000.0,0.2488763693270736
2019,NY,946212,1004,False,1004.0,1115.9,200.0,0.6,2000.0,0.3522310756972111
2019,NY,946215,4602,False,3911.7,1395.06,3000.0,0.5,2500.0,0.12004997827031726
2019,NY,946216,5520,False,4692.0,1696.17,1000.0,0.5,2500.0,0.07281068840579709
2019,NY,946217,4144,False,3522.4,1950.76,2000.0,0.5,2500.0,0.06626930501930502
2019,NY,946223,2911,False,2474.35,1176.83,1000.0,0.6,2500.0,0.1818165578838887
2019,NY,946226,1910,False,1910.0,656.27,1000.0,0.8,2000.0,0.14070471204188478
2019,NY,946229,1044,False,1044.0,402.92,1000.0,0.4,2000.0,0.9178620689655171
2019,NY,946235,4583,False,3895.55,844.61,1000.0,0.4,2500.0,0.21672136155356753
2019,NY,946236,2886,False,2886.0,614.35,1000.0,0.4,2500.0,0.3920270270270271
2019,NY,946242,915,False,915.0,901.61,200.0,0.6,1000.0,0.043012021857923494
2019,NY,946250,3583,False,3583.0,1166.46,1000.0,0.5,2500.0,0.18609265978230533
2019,NY,946252,3387,False,3387.0,1347.54,1000.0,0.7,2500.0,0.10207794508414528
2019,NY,946262,944,False,944.0,906.47,200.0,0.7,1000.0,0.02972351694915254
2019,NY,946264,808,False,808.0,1044.1,200.0,,,
2019,NY,946268,2183,False,2183.0,2014.3,1000.0,0.8,2500.0,0.04449839670178653
2019,NY,946272,1347,False,1347.0,960.18,1000.0,0.8,2000.0,0.15439049740163327
2019,NY,946274,1299,False,1299.0,790.99,1000.0,0.7,2000.0,0.2792170900692841
2019,NY,946276,1353,False,1353.0,438.38,1000.0,0.5,2000.0,0.5770953436807095
2019,NY,946278,3233,False,3233.0,1430.86,1000.0,0.8,2500.0,0.06613918960717599
2019,NY,946281,1479,False,1479.0,461.67,1000.0,0.8,2000.0,0.20802298850574708
2019,NY,946282,1449,False,1449.0,959.62,1000.0,0.6,2000.0,0.2871994478951001
2019,NY,946286,3565,False,3030.25,1360.65,1000.0,0.6,2500.0,0.12783730715287517
2019,NY,946289,2897,False,2897.0,1568.76,1000.0,0.5,2500.0,0.160724887814981
2019,NY,946293,1046,False,1046.0,652.72,250.0,0.7,2000.0,0.38640917782026774
2019,NY,946295,2143,False,2143.0,1511.32,1000.0,0.9,2500.0,0.04613532431171254
2019,NY,946298,1724,False,1724.0,1322.72,1000.0,0.6,2000.0,0.1571415313225058
2019,NY,946299,1751,False,1751.0,981.86,1000.0,0.4,2000.0,0.3488772130211308
2019,NY,946302,1911,False,1911.0,1047.18,1000.0,0.6,2000.0,0.19943903715332287
2019,NY,946309,1244,False,1244.0,1442.85,1000.0,0.8,2000.0,0.08957395498392283
2019,NY,946312,1251,False,1251.0,844.42,1000.0,0.5,2000.0,0.46186250999200634
2019,NY,946313,813,False,813.0,1124.96,500.0,,,
2019,NY,946315,1898,False,1898.0,809.89,1000.0,0.9,2000.0,0.06270337197049525
2019,NY,946325,1211,False,1211.0,453.21,1000.0,0.7,2000.0,0.38318497109826594
2019,NY,946329,2376,False,2019.6,1135.31,1000.0,0.9,2500.0,0.0574364478114478
2019,NY,946338,2476,False,2476.0,1536.69,1000.0,0.8,2500.0,0.07781179321486266
2019,NY,946339,1781,False,1781.0,1483.75,1000.0,0.6,2000.0,0.11594609769792251
2019,NY,946341,2892,False,2892.0,1198.1,1000.0,0.5,2500.0,0.22508644536652836
2019,NY,946345,1480,False,1480.0,965.5,1000.0,0.7,2000.0,0.20969594594594596
2019,NY,946350,1777,False,1777.0,1483.45,1000.0,0.5,2000.0,0.1453432751828925
2019,NY,946355,3785,False,3217.25,2022.75,1000.0,0.5,2500.0,0.0630449141347424
2019,NY,946361,1002,False,1002.0,891.86,1000.0,0.6,2000.0,0.4423712574850299
2019,NY,946363,3162,False,2687.7,1249.27,1000.0,0.6,2500.0,0.15822011385199242
2019,NY,946365,1682,False,1682.0,476.15,1000.0,0.4,2000.0,0.5435850178359096
2019,NY,946370,1393,False,1393.0,1454.2,1000.0,0.6,2000.0,0.1567264895908112
2019,NY,946376,406,False,406.0,816.23,200.0,0.7,1000.0,0.13579064039408867
2019,NY,946377,574,False,574.0,762.1,100.0,0.7,1000.0,0.12433797909407666
2019,NY,946381,6038,False,5132.3,1393.57,2000.0,0.9,2500.0,0.01832444518052335
2019,NY,946382,1025,False,1025.0,472.38,1000.0,0.8,2000.0,0.2980721951219511
2019,NY,946383,3756,False,3192.6,1297.95,3000.0,0.8,2500.0,0.06400692225772096
2019,NY,946394,1356,False,1356.0,1631.02,1000.0,0.9,2000.0,0.02721091445427728
2019,NY,946395,5736,False,4875.6,1172.13,3000.0,0.5,2500.0,0.11574877963737795
2019,NY,946398,1462,False,1462.0,1179.11,1000.0,0.4,2000.0,0.33689056087551306
2019,NY,946409,2020,False,2020.0,1098.69,1000.0,0.4,2500.0,0.4162306930693069
2019,NY,946412,1533,False,1533.0,1464.86,1000.0,0.6,2000.0,0.13963209393346382
