district_id,funding_year,name,state_code,fit_for_ia,fit_for_ia_cost,num_students,num_schools,ia_bw_mbps_total,ia_monthly_cost_total,ia_monthly_cost_total_extrap,meeting_2018_goal_oversub,projected_mrc_1g,projected_mrc_10g,multiple_10G_no_oversub,projected_mrc_10g_10kplus_no_oversub,projected_isp_3,projected_isp_49,projected_isp_74,total_projected_cost3,total_projected_cost49,total_projected_cost74
962315,2019,Union County School District,SC,True,True,4044.0,9.0,2000,3194.0,3194.0,False,0.0,2200.0,0.0,0.0,206.244,336.8652,508.7352,2406.244,2536.8652,2708.7352
962317,2019,Williamsburg Co School District,SC,True,True,4126.0,12.0,2000,3194.0,3194.0,False,0.0,2200.0,0.0,0.0,210.42600000000002,343.6958,519.0508000000001,2410.426,2543.6958,2719.0508
962231,2019,Williston School District 29,SC,True,True,894.0,3.0,1000,2915.5,2915.5,True,1100.0,0.0,0.0,0.0,45.594,74.4702,112.46520000000001,1145.594,1174.4702,1212.4652
962319,2019,York 02,SC,True,True,7535.0,10.0,6200,7976.8,7976.8,False,0.0,2200.0,0.0,0.0,384.285,627.6655000000001,947.903,2584.285,2827.6655,3147.9030000000002
962318,2019,York County School District 1,SC,True,True,4737.0,8.0,1000,2915.5,2915.5,False,0.0,2200.0,0.0,0.0,241.58700000000002,394.5921,595.9146000000001,2441.587,2594.5921,2795.9146
965841,2019,Aberdeen School District 6-1,SD,True,True,4538.0,10.0,4000,3786.6654696442597,3786.6654696442597,True,0.0,2200.0,0.0,0.0,231.438,378.0154,570.8804,2431.438,2578.0154,2770.8804
965832,2019,Agar-Blunt-Onida School District 58-3,SD,True,True,250.0,4.0,1000,3715.6096049826056,3715.6096049826056,True,1100.0,0.0,0.0,0.0,12.75,20.825,31.45,1112.75,1120.825,1131.45
965822,2019,Alcester-Hudson School District 61-1,SD,True,True,352.0,3.0,1000,1060.566003815509,1060.566003815509,True,1100.0,0.0,0.0,0.0,17.952,29.3216,44.281600000000005,1117.952,1129.3216,1144.2816
965939,2019,Andes Central School District 11 1,SD,True,True,373.0,5.0,550,1957.5008506340478,1957.5008506340478,True,1100.0,0.0,0.0,0.0,19.023,31.0709,46.9234,1119.023,1131.0709,1146.9234
965844,2019,Arlington School District 38-1,SD,True,True,274.0,3.0,1000,560.4222870609359,560.4222870609359,True,1100.0,0.0,0.0,0.0,13.974000000000002,22.8242,34.4692,1113.974,1122.8242,1134.4692
965845,2019,Armour School District 21-1,SD,True,True,173.0,3.0,1000,1338.6151666479632,1338.6151666479632,True,1100.0,0.0,0.0,0.0,8.823,14.410900000000002,21.7634,1108.823,1114.4109,1121.7634
965850,2019,Avon School District 4-1,SD,True,True,254.0,3.0,1000,1349.0867186623275,1349.0867186623275,True,1100.0,0.0,0.0,0.0,12.953999999999999,21.1582,31.9532,1112.954,1121.1582,1131.9532
965852,2019,Baltic School District 49-1,SD,True,True,541.0,3.0,1000,479.9396251823589,479.9396251823589,True,1100.0,0.0,0.0,0.0,27.591000000000005,45.06530000000001,68.05780000000001,1127.591,1145.0653,1168.0578
965853,2019,Belle Fourche School District 9-1,SD,True,True,1371.0,5.0,2500,1277.24071372461,1277.24071372461,True,0.0,2200.0,0.0,0.0,69.921,114.2043,172.4718,2269.921,2314.2043,2372.4718
965854,2019,Bennett County School District 3-1,SD,True,True,497.0,3.0,1000,1380.5013747054202,1380.5013747054202,True,1100.0,0.0,0.0,0.0,25.347,41.4001,62.522600000000004,1125.347,1141.4001,1162.5226
965855,2019,Beresford School District 61-2,SD,True,True,672.0,3.0,1000,1475.3950981932444,1475.3950981932444,True,1100.0,0.0,0.0,0.0,34.272,55.9776,84.53760000000001,1134.272,1155.9776,1184.5376
965856,2019,Big Stone City School District 25-1,SD,True,True,102.0,2.0,1000,423.18639883290314,423.18639883290314,True,1100.0,0.0,0.0,0.0,5.202,8.496599999999999,12.8316,1105.202,1108.4966,1112.8316
965857,2019,Bison School District 52-1,SD,True,True,149.0,3.0,500,1186.762484569633,1186.762484569633,True,1100.0,0.0,0.0,0.0,7.599,12.411700000000002,18.744200000000003,1107.599,1112.4117,1118.7442
965858,2019,Bon Homme School District 04-2,SD,True,True,507.0,7.0,1500,4813.374158904725,4813.374158904725,True,1100.0,0.0,0.0,0.0,25.857000000000003,42.23310000000001,63.78060000000001,1125.857,1142.2331,1163.7806
965860,2019,Bowdle School District 22-1,SD,True,True,118.0,3.0,1000,425.25485355178995,425.25485355178995,True,1100.0,0.0,0.0,0.0,6.018000000000001,9.829400000000001,14.844400000000002,1106.018,1109.8294,1114.8444
965861,2019,Brandon Valley School District 49-2,SD,True,True,3928.0,7.0,5000,3318.365633486702,3318.365633486702,True,0.0,2200.0,0.0,0.0,200.32800000000003,327.20240000000007,494.14240000000007,2400.328,2527.2024,2694.1424
965900,2019,Bridgewater-Emery School District #30-3,SD,True,True,323.0,3.0,1000,2129.4269296375264,2129.4269296375264,True,1100.0,0.0,0.0,0.0,16.473,26.905900000000003,40.6334,1116.473,1126.9059,1140.6334
965830,2019,Britton-Hecla School District 45-4,SD,True,True,410.0,6.0,600,2835.5041521714734,2835.5041521714734,True,1100.0,0.0,0.0,0.0,20.91,34.153,51.578,1120.91,1134.153,1151.578
965864,2019,Brookings School District 5-1,SD,True,True,3338.0,6.0,10000,2961.531365727752,2961.531365727752,True,0.0,2200.0,0.0,0.0,170.238,278.0554,419.92040000000003,2370.238,2478.0554,2619.9204
965866,2019,Burke School District 26-2,SD,True,True,231.0,3.0,1000,1346.1133150039277,1346.1133150039277,True,1100.0,0.0,0.0,0.0,11.781,19.2423,29.059800000000003,1111.781,1119.2423,1129.0598
965867,2019,Canistota School District 43-1,SD,True,True,201.0,3.0,1000,1342.234962406015,1342.234962406015,True,1100.0,0.0,0.0,0.0,10.251,16.7433,25.285800000000002,1110.251,1116.7433,1125.2858
965868,2019,Canton School District 41-1,SD,True,True,871.0,3.0,1000,522.6015037593985,522.6015037593985,True,1100.0,0.0,0.0,0.0,44.42100000000001,72.55430000000001,109.57180000000001,1144.421,1172.5543,1209.5718
965869,2019,Castlewood School District 28-1,SD,True,True,282.0,3.0,1000,927.0565144203794,927.0565144203794,True,1100.0,0.0,0.0,0.0,14.382000000000001,23.4906,35.4756,1114.382,1123.4906,1135.4756
965870,2019,Centerville School District 60-1,SD,True,True,250.0,3.0,1000,1362.3196049826058,1362.3196049826058,True,1100.0,0.0,0.0,0.0,12.75,20.825,31.45,1112.75,1120.825,1131.45
965871,2019,Chamberlain School District 7-1,SD,True,True,867.0,3.0,1100,3662.0843900796767,3662.0843900796767,True,1100.0,0.0,0.0,0.0,44.217000000000006,72.2211,109.0686,1144.217,1172.2211,1209.0686
965872,2019,Chester Area School District 39-1,SD,True,True,476.0,7.0,1510,3330.2165278868815,3330.2165278868815,True,1100.0,0.0,0.0,0.0,24.276,39.6508,59.8808,1124.276,1139.6508,1159.8808
965874,2019,Clark School District 12-2,SD,True,True,372.0,6.0,1523,3227.4415722141175,3227.4415722141175,True,1100.0,0.0,0.0,0.0,18.972,30.9876,46.7976,1118.972,1130.9876,1146.7976
965876,2019,Colman-Egan School District 50-5,SD,True,True,255.0,3.0,1000,557.9659970822579,557.9659970822579,True,1100.0,0.0,0.0,0.0,13.005,21.241500000000002,32.079,1113.005,1121.2415,1132.079
965878,2019,Colome Consolidated School District 59-3,SD,True,True,235.0,4.0,1000,2208.9204286836493,2208.9204286836493,True,1100.0,0.0,0.0,0.0,11.985000000000001,19.5755,29.563000000000002,1111.985,1119.5755,1129.563
1086811,2019,Corsica-Stickney 21-3,SD,True,True,267.0,3.0,2000,3600.767338121423,3600.767338121423,True,1100.0,0.0,0.0,0.0,13.616999999999999,22.2411,33.5886,1113.617,1122.2411,1133.5886
965881,2019,Custer School District 16-1,SD,True,True,882.0,4.0,1500,2955.803566378633,2955.803566378633,True,1100.0,0.0,0.0,0.0,44.982,73.4706,110.9556,1144.982,1173.4706,1210.9556
965937,2019,Dakota Valley School District 61-8,SD,True,True,1293.0,4.0,2500,1162.156996970037,1162.156996970037,True,0.0,2200.0,0.0,0.0,65.943,107.7069,162.6594,2265.943,2307.7069,2362.6594
965882,2019,De Smet School District 38-2,SD,True,True,307.0,3.0,1000,564.6884749186398,564.6884749186398,True,1100.0,0.0,0.0,0.0,15.657,25.5731,38.6206,1115.657,1125.5731,1138.6206
965883,2019,Dell Rapids School District 49-3,SD,True,True,902.0,3.0,1000,1129.1091347772417,1129.1091347772417,True,1100.0,0.0,0.0,0.0,46.002,75.1366,113.4716,1146.002,1175.1366,1213.4716
966014,2019,Deubrook School District 5-6,SD,True,True,359.0,5.0,1050,1173.3909527550218,1173.3909527550218,True,1100.0,0.0,0.0,0.0,18.309,29.9047,45.1622,1118.309,1129.9047,1145.1622
965827,2019,Deuel School District 19-4,SD,True,True,508.0,3.0,1000,1117.703437324655,1117.703437324655,True,1100.0,0.0,0.0,0.0,25.907999999999998,42.3164,63.9064,1125.908,1142.3164,1163.9064
965884,2019,Doland School District 56-2,SD,True,True,170.0,7.0,1015,656.9773313881719,656.9773313881719,True,1100.0,0.0,0.0,0.0,8.67,14.161000000000001,21.386000000000003,1108.67,1114.161,1121.386
965885,2019,Douglas School District 51-1,SD,True,True,2784.0,5.0,5000,484.66112108629784,484.66112108629784,True,0.0,2200.0,0.0,0.0,141.984,231.90720000000002,350.22720000000004,2341.984,2431.9072,2550.2272000000003
965886,2019,Dupree School District 64-2,SD,True,True,405.0,3.0,250,2147.1077600718213,2147.1077600718213,False,1100.0,0.0,0.0,0.0,20.655,33.73650000000001,50.949000000000005,1120.655,1133.7365,1150.949
965889,2019,Eagle Butte School District 20-1,SD,True,True,324.0,4.0,250,1089.261208057457,1089.261208057457,False,1100.0,0.0,0.0,0.0,16.524,26.989200000000004,40.75920000000001,1116.524,1126.9892,1140.7592
965890,2019,Edgemont School District 23-1,SD,True,True,142.0,2.0,1000,1334.60753563012,1334.60753563012,True,1100.0,0.0,0.0,0.0,7.242,11.8286,17.8636,1107.242,1111.8286,1117.8636
965929,2019,Edmunds Central School District 22-5,SD,True,True,141.0,3.0,1000,428.22825721018967,428.22825721018967,True,1100.0,0.0,0.0,0.0,7.191000000000001,11.7453,17.7378,1107.191,1111.7453,1117.7378
965893,2019,Elk Mountain School District 16-2,SD,True,True,11.0,2.0,100,2270.412062619235,2270.412062619235,True,1100.0,0.0,0.0,0.0,0.561,0.9163,1.3838000000000001,1100.561,1100.9163,1101.3838
965894,2019,Elk Point-Jefferson School District 61-7,SD,True,True,654.0,3.0,1000,609.5480866344967,609.5480866344967,True,1100.0,0.0,0.0,0.0,33.354,54.4782,82.2732,1133.354,1154.4782,1182.2732
965897,2019,Elkton School District 5-3,SD,True,True,375.0,5.0,1030,1160.2894074739086,1160.2894074739086,True,1100.0,0.0,0.0,0.0,19.125,31.237500000000004,47.175000000000004,1119.125,1131.2375,1147.175
965901,2019,Estelline School District 28-2,SD,True,True,283.0,3.0,1100,1463.6157928403097,1463.6157928403097,True,1100.0,0.0,0.0,0.0,14.433000000000002,23.573900000000002,35.601400000000005,1114.433,1123.5739,1135.6014
965902,2019,Ethan School District 17-1,SD,True,True,266.0,3.0,1000,2459.3880597014927,2459.3880597014927,True,1100.0,0.0,0.0,0.0,13.566,22.1578,33.4628,1113.566,1122.1578,1133.4628
965903,2019,Eureka School District 44-1,SD,True,True,162.0,3.0,1000,707.9431040287285,707.9431040287285,True,1100.0,0.0,0.0,0.0,8.262,13.494600000000002,20.379600000000003,1108.262,1113.4946,1120.3796
965904,2019,Faith School District 46-2,SD,True,False,173.0,4.0,520,2634.865166647963,1754.5188780166993,True,1100.0,0.0,0.0,0.0,8.823,14.410900000000002,21.7634,1108.823,1114.4109,1121.7634
965907,2019,Faulkton Area School District 24-4,SD,True,True,317.0,6.0,500,2738.4812591179443,2738.4812591179443,True,1100.0,0.0,0.0,0.0,16.166999999999998,26.4061,39.8786,1116.167,1126.4061,1139.8786
965908,2019,Flandreau School District 50-3,SD,True,True,677.0,4.0,1000,612.5214902928964,612.5214902928964,True,1100.0,0.0,0.0,0.0,34.527,56.3941,85.1666,1134.527,1156.3941,1185.1666
965910,2019,Florence School District 14-1,SD,True,True,260.0,3.0,500,2214.81238918191,2214.81238918191,True,1100.0,0.0,0.0,0.0,13.26,21.658,32.708,1113.26,1121.658,1132.708
965899,2019,Frederick Area School District 06-2,SD,True,True,164.0,3.0,1000,701.2016608685893,701.2016608685893,True,1100.0,0.0,0.0,0.0,8.364,13.661200000000001,20.631200000000003,1108.364,1113.6612,1120.6312
965913,2019,Freeman School District 33-1,SD,True,True,297.0,5.0,1170,1347.8456907193356,1347.8456907193356,True,1100.0,0.0,0.0,0.0,15.147,24.7401,37.3626,1115.147,1124.7401,1137.3626
965914,2019,Garretson School District 49-4,SD,True,True,486.0,3.0,1000,1077.8893120861856,1077.8893120861856,True,1100.0,0.0,0.0,0.0,24.786,40.4838,61.1388,1124.786,1140.4838,1161.1388
965915,2019,Gayville-Volin School District 63-1,SD,True,True,332.0,3.0,1000,452.92043541690043,452.92043541690043,True,1100.0,0.0,0.0,0.0,16.932000000000002,27.655600000000003,41.765600000000006,1116.932,1127.6556,1141.7656
965916,2019,Gettysburg School District 53-1,SD,True,True,241.0,3.0,500,2728.656099203232,2728.656099203232,True,1100.0,0.0,0.0,0.0,12.291000000000002,20.075300000000002,30.317800000000005,1112.291,1120.0753,1130.3178
965918,2019,Gregory School District 26-4,SD,True,True,361.0,3.0,1000,1362.9195095948828,1362.9195095948828,True,1100.0,0.0,0.0,0.0,18.411,30.0713,45.4138,1118.411,1130.0713,1145.4138
965833,2019,Groton Area School District 06-6,SD,True,True,601.0,3.0,1000,487.69633037818426,487.69633037818426,True,1100.0,0.0,0.0,0.0,30.651,50.0633,75.6058,1130.651,1150.0633,1175.6058
965919,2019,Haakon School District 27-1,SD,True,True,307.0,4.0,1000,1052.18847491864,1052.18847491864,True,1100.0,0.0,0.0,0.0,15.657,25.5731,38.6206,1115.657,1125.5731,1138.6206
965923,2019,Hamlin School District 28-3,SD,True,True,783.0,3.0,1000,3154.9050028055212,3154.9050028055212,True,1100.0,0.0,0.0,0.0,39.933,65.2239,98.5014,1139.933,1165.2239,1198.5014
965843,2019,Hanson School District 30-1,SD,True,True,442.0,6.0,2000,1714.641061609247,1714.641061609247,True,1100.0,0.0,0.0,0.0,22.541999999999998,36.818599999999996,55.6036,1122.542,1136.8186,1155.6036
965865,2019,Harding County School District 31-1,SD,True,True,202.0,5.0,500,743.6142408259454,743.6142408259454,True,1100.0,0.0,0.0,0.0,10.302000000000001,16.826600000000003,25.411600000000004,1110.302,1116.8266,1125.4116
965924,2019,Harrisburg School District 41-2,SD,True,True,4161.0,9.0,5000,1532.9275053304905,1532.9275053304905,True,0.0,2200.0,0.0,0.0,212.21099999999998,346.61129999999997,523.4538,2412.211,2546.6113,2723.4538000000002
965926,2019,Henry School District 14-2,SD,True,True,182.0,3.0,500,2204.728672427337,2204.728672427337,True,1100.0,0.0,0.0,0.0,9.282,15.1606,22.8956,1109.282,1115.1606,1122.8956
965927,2019,Herreid School District 10-1,SD,True,True,117.0,3.0,1000,702.1255751318595,702.1255751318595,True,1100.0,0.0,0.0,0.0,5.967,9.7461,14.7186,1105.967,1109.7461,1114.7186
966034,2019,Highmore-Harrold 34-2,SD,True,True,264.0,3.0,500,1384.1295028616316,1384.1295028616316,True,1100.0,0.0,0.0,0.0,13.464,21.9912,33.2112,1113.464,1121.9912,1133.2112
965928,2019,Hill City School District 51-2,SD,True,True,505.0,3.0,1000,1381.5356020648637,1381.5356020648637,True,1100.0,0.0,0.0,0.0,25.755000000000003,42.066500000000005,63.529,1125.755,1142.0665,1163.529
965834,2019,Hitchcock-Tulare School District 56-6,SD,True,True,231.0,5.0,1005,5474.863315003928,5474.863315003928,True,1100.0,0.0,0.0,0.0,11.781,19.2423,29.059800000000003,1111.781,1119.2423,1129.0598
965930,2019,Hot Springs School District 23-2,SD,True,True,847.0,3.0,1000,1121.9988216810684,1121.9988216810684,True,1100.0,0.0,0.0,0.0,43.197,70.55510000000001,106.55260000000001,1143.1970000000001,1170.5551,1206.5526
965931,2019,Hoven School District 53-2,SD,True,True,117.0,3.0,500,2712.6255751318595,2712.6255751318595,True,1100.0,0.0,0.0,0.0,5.967,9.7461,14.7186,1105.967,1109.7461,1114.7186
965820,2019,Howard School District 48-3,SD,True,True,363.0,4.0,1050,2026.6480664347437,2026.6480664347437,True,1100.0,0.0,0.0,0.0,18.513,30.237900000000003,45.665400000000005,1118.513,1130.2379,1145.6654
965934,2019,Huron School District 2-2,SD,True,True,1281.0,4.0,5000,1160.605655930872,1160.605655930872,True,0.0,2200.0,0.0,0.0,65.331,106.7073,161.1498,2265.331,2306.7073,2361.1498
965935,2019,Ipswich Public School District 22-6,SD,True,True,435.0,6.0,1000,466.23611266973404,466.23611266973404,True,1100.0,0.0,0.0,0.0,22.185,36.2355,54.723,1122.185,1136.2355,1154.723
966033,2019,Irene Wakonda School District 13-3,SD,True,True,336.0,3.0,2000,2703.437549096622,2703.437549096622,True,1100.0,0.0,0.0,0.0,17.136,27.9888,42.268800000000006,1117.136,1127.9888,1142.2688
965936,2019,Iroquois School District 2-3,SD,True,True,248.0,4.0,1000,557.0610481427449,557.0610481427449,True,1100.0,0.0,0.0,0.0,12.648000000000001,20.6584,31.198400000000003,1112.648,1120.6584,1131.1984
965887,2019,Jones County School District 37-3,SD,True,True,188.0,3.0,1000,1340.5543429469196,1340.5543429469196,True,1100.0,0.0,0.0,0.0,9.588,15.660400000000001,23.6504,1109.588,1115.6604,1123.6504
966031,2019,Kadoka Area School District 35-2,SD,True,True,365.0,5.0,2000,4152.896623274604,4152.896623274604,True,1100.0,0.0,0.0,0.0,18.615000000000002,30.404500000000002,45.917,1118.615,1130.4045,1145.917
965938,2019,Kimball School District 7-2,SD,True,True,317.0,5.0,500,1915.981259117944,1915.981259117944,True,1100.0,0.0,0.0,0.0,16.166999999999998,26.4061,39.8786,1116.167,1126.4061,1139.8786
965943,2019,Lake Preston School District 38-3,SD,True,True,172.0,3.0,1000,547.2358882280328,547.2358882280328,True,1100.0,0.0,0.0,0.0,8.772,14.3276,21.637600000000003,1108.772,1114.3276,1121.6376
965946,2019,Langford Area School District 45-5,SD,True,True,229.0,4.0,500,2727.104758164067,2727.104758164067,True,1100.0,0.0,0.0,0.0,11.679,19.0757,28.8082,1111.679,1119.0757,1128.8082
965947,2019,Lead-Deadwood School District 40-1,SD,True,True,664.0,3.0,1500,895.8408708338009,895.8408708338009,True,1100.0,0.0,0.0,0.0,33.864000000000004,55.31120000000001,83.53120000000001,1133.864,1155.3112,1183.5312
965948,2019,Lemmon School District 52-4,SD,True,True,270.0,3.0,500,1128.6551733812141,1128.6551733812141,True,1100.0,0.0,0.0,0.0,13.770000000000001,22.491000000000003,33.966,1113.77,1122.491,1133.966
965949,2019,Lennox School District 41-4,SD,True,True,1128.0,5.0,3500,1665.826057681517,1665.826057681517,True,0.0,2200.0,0.0,0.0,57.528000000000006,93.9624,141.9024,2257.528,2293.9624,2341.9024
965950,2019,Leola School District 44-2,SD,True,True,185.0,6.0,1000,710.9165076871283,710.9165076871283,True,1100.0,0.0,0.0,0.0,9.435,15.4105,23.273000000000003,1109.435,1115.4105,1123.273
965951,2019,Lyman School District 42-1,SD,True,True,428.0,4.0,1000,3646.331163730221,3646.331163730221,True,1100.0,0.0,0.0,0.0,21.828,35.6524,53.842400000000005,1121.828,1135.6524,1153.8424
965942,2019,Madison Central School District 39-2,SD,True,True,1156.0,3.0,2500,1249.445853439569,1249.445853439569,True,0.0,2200.0,0.0,0.0,58.956,96.29480000000001,145.4248,2258.956,2296.2948,2345.4248
965954,2019,Marion School District 60-3,SD,True,True,189.0,3.0,1000,1036.93362136685,1036.93362136685,True,1100.0,0.0,0.0,0.0,9.639000000000001,15.7437,23.776200000000003,1109.639,1115.7437,1123.7762
965838,2019,Mccook Central School District 43-7,SD,True,True,411.0,4.0,1000,1324.443430591404,1324.443430591404,True,1100.0,0.0,0.0,0.0,20.961000000000002,34.2363,51.7038,1120.961,1134.2363,1151.7038
965955,2019,Mcintosh School District 15-1,SD,True,True,187.0,3.0,500,1117.9250645269892,1117.9250645269892,True,1100.0,0.0,0.0,0.0,9.537,15.577100000000002,23.524600000000003,1109.537,1115.5771,1123.5246
965957,2019,Mclaughlin School District 15-2,SD,True,True,478.0,3.0,500,662.7950847267422,662.7950847267422,True,1100.0,0.0,0.0,0.0,24.378,39.8174,60.132400000000004,1124.378,1139.8174,1160.1324
965992,2019,Meade School District 46-1,SD,True,True,2817.0,10.0,5250,2123.9273089440017,2123.9273089440017,True,0.0,2200.0,0.0,0.0,143.667,234.6561,354.3786,2343.667,2434.6561,2554.3786
965958,2019,Menno School District 33-2,SD,True,True,280.0,5.0,1075,1188.5979575805184,1188.5979575805184,True,1100.0,0.0,0.0,0.0,14.28,23.324,35.224000000000004,1114.28,1123.324,1135.224
965817,2019,Milbank School District 25-4,SD,True,True,925.0,3.0,1500,929.5825384356414,929.5825384356414,True,1100.0,0.0,0.0,0.0,47.175,77.0525,116.365,1147.175,1177.0525,1216.365
965960,2019,Miller School District 29-4,SD,True,True,455.0,4.0,1000,468.8216810683425,468.8216810683425,True,1100.0,0.0,0.0,0.0,23.205000000000002,37.901500000000006,57.239000000000004,1123.205,1137.9015,1157.239
965961,2019,Mitchell School District 17-2,SD,True,True,2751.0,7.0,7000,3335.644933228594,3335.644933228594,True,0.0,2200.0,0.0,0.0,140.301,229.1583,346.0758,2340.301,2429.1583,2546.0758
966035,2019,Mobridge-Pollock School District 62-6,SD,True,True,658.0,4.0,1000,495.0652003142184,495.0652003142184,True,1100.0,0.0,0.0,0.0,33.558,54.811400000000006,82.77640000000001,1133.558,1154.8114,1182.7764
965962,2019,Montrose School District 43-2,SD,True,True,244.0,4.0,1025,786.5439344630232,786.5439344630232,True,1100.0,0.0,0.0,0.0,12.444,20.325200000000002,30.695200000000003,1112.444,1120.3252,1130.6952
965963,2019,Mount Vernon School District 17-3,SD,True,True,225.0,3.0,500,1871.1376444843452,1871.1376444843452,True,1100.0,0.0,0.0,0.0,11.475,18.7425,28.305,1111.475,1118.7425,1128.305
965965,2019,New Underwood School District 51-3,SD,True,True,246.0,3.0,1000,1044.3024913028842,1044.3024913028842,True,1100.0,0.0,0.0,0.0,12.546,20.4918,30.9468,1112.546,1120.4918,1130.9468
965966,2019,Newell School District 9-2,SD,True,True,312.0,3.0,1000,1108.684867018292,1108.684867018292,True,1100.0,0.0,0.0,0.0,15.912,25.989600000000003,39.2496,1115.912,1125.9896,1139.2496
965969,2019,Northwestern Area School District 56-7,SD,True,True,249.0,3.0,1000,697.1903265626753,697.1903265626753,True,1100.0,0.0,0.0,0.0,12.699000000000002,20.7417,31.324200000000005,1112.699,1120.7417,1131.3242
965971,2019,Oelrichs School District 23-3,SD,True,True,135.0,3.0,1000,1333.7025866906072,1333.7025866906072,True,1100.0,0.0,0.0,0.0,6.885000000000001,11.245500000000002,16.983,1106.885,1111.2455,1116.983
965839,2019,Oldham-Ramona School District 39-5,SD,True,True,176.0,5.0,1000,1037.8130019077544,1037.8130019077544,True,1100.0,0.0,0.0,0.0,8.976,14.6608,22.140800000000002,1108.976,1114.6608,1122.1408
965972,2019,Parker School District 60-4,SD,True,True,422.0,3.0,1000,579.5554932106386,579.5554932106386,True,1100.0,0.0,0.0,0.0,21.522000000000002,35.15260000000001,53.08760000000001,1121.522,1135.1526,1153.0876
965975,2019,Parkston School District 33-3,SD,True,True,548.0,6.0,1045,2649.794574121872,2649.794574121872,True,1100.0,0.0,0.0,0.0,27.948000000000004,45.6484,68.9384,1127.948,1145.6484,1168.9384
965976,2019,Pierre School District 32-2,SD,True,True,2665.0,5.0,3000,1574.5269891145774,1574.5269891145774,True,0.0,2200.0,0.0,0.0,135.915,221.9945,335.257,2335.915,2421.9945,2535.257
965977,2019,Plankinton School District 1-1,SD,True,True,293.0,3.0,1000,1354.128577039614,1354.128577039614,True,1100.0,0.0,0.0,0.0,14.943,24.4069,36.8594,1114.943,1124.4069,1136.8594
966032,2019,Platte-Geddes School District 11-5,SD,True,True,496.0,5.0,2025,2374.12209628549,2374.12209628549,True,1100.0,0.0,0.0,0.0,25.296000000000003,41.3168,62.396800000000006,1125.296,1141.3168,1162.3968
965979,2019,Rapid City Area School District 51-4,SD,True,True,13716.0,24.0,10000,3153.182807765683,3153.182807765683,True,0.0,0.0,2.0,4400.0,699.5160000000001,1142.5428000000002,1725.4728000000002,5099.516,5542.5428,6125.4728000000005
965980,2019,Redfield School District 56-4,SD,True,True,656.0,5.0,1000,494.80664347435754,494.80664347435754,True,1100.0,0.0,0.0,0.0,33.456,54.644800000000004,82.52480000000001,1133.456,1154.6448,1182.5248
965981,2019,Rosholt School District 54-4,SD,True,True,229.0,4.0,500,2727.104758164067,2727.104758164067,True,1100.0,0.0,0.0,0.0,11.679,19.0757,28.8082,1111.679,1119.0757,1128.8082
965982,2019,Rutland School District 39-4,SD,True,True,163.0,4.0,500,2202.272382448659,2202.272382448659,True,1100.0,0.0,0.0,0.0,8.313,13.5779,20.5054,1108.313,1113.5779,1120.5054
965847,2019,Sanborn Central School District 55-5,SD,True,True,201.0,4.0,500,1868.034962406015,1868.034962406015,True,1100.0,0.0,0.0,0.0,10.251,16.7433,25.285800000000002,1110.251,1116.7433,1125.2858
965984,2019,Scotland School District 4-3,SD,True,True,285.0,3.0,1000,1049.3443496801706,1049.3443496801706,True,1100.0,0.0,0.0,0.0,14.535,23.7405,35.853,1114.535,1123.7405,1135.853
965840,2019,Selby Area School District 62-5,SD,True,True,208.0,3.0,1000,436.889911345528,436.889911345528,True,1100.0,0.0,0.0,0.0,10.607999999999999,17.3264,26.1664,1110.608,1117.3264,1126.1664
965985,2019,Shannon County School District 65-1,SD,True,True,1390.0,5.0,2000,5276.787003703288,5276.787003703288,True,0.0,2200.0,0.0,0.0,70.89,115.787,174.862,2270.89,2315.787,2374.862
965986,2019,Sioux Falls School District 49-5,SD,True,True,24562.0,37.0,10100,4535.3365503310515,4535.3365503310515,False,0.0,0.0,3.0,6600.0,1252.662,2046.0146,3089.8995999999997,7852.662,8646.0146,9689.8996
965988,2019,Sioux Valley School District 5-5,SD,True,True,668.0,3.0,1000,611.3579845135226,611.3579845135226,True,1100.0,0.0,0.0,0.0,34.068,55.6444,84.0344,1134.068,1155.6444,1184.0344
965837,2019,Sisseton School District 54-2,SD,True,True,910.0,3.0,1000,5512.643362136685,5512.643362136685,True,1100.0,0.0,0.0,0.0,46.410000000000004,75.80300000000001,114.47800000000001,1146.41,1175.803,1214.478
966006,2019,Smee School District 15-3,SD,True,True,173.0,3.0,500,1819.965166647963,1819.965166647963,True,1100.0,0.0,0.0,0.0,8.823,14.410900000000002,21.7634,1108.823,1114.4109,1121.7634
965859,2019,South Central School District 26-5,SD,True,True,106.0,3.0,1000,1329.953512512625,1329.953512512625,True,1100.0,0.0,0.0,0.0,5.406,8.829799999999999,13.3348,1105.406,1108.8298,1113.3348
965990,2019,Spearfish School District 40-2,SD,True,True,2280.0,5.0,5000,1538.5047974413646,1538.5047974413646,True,0.0,2200.0,0.0,0.0,116.28,189.924,286.824,2316.28,2389.924,2486.824
965911,2019,Stanley County School District 57-1,SD,True,True,435.0,4.0,1000,466.23611266973404,466.23611266973404,True,1100.0,0.0,0.0,0.0,22.185,36.2355,54.723,1122.185,1136.2355,1154.723
965995,2019,Summit School District 54-6,SD,True,True,157.0,2.0,500,2051.156711929076,2051.156711929076,True,1100.0,0.0,0.0,0.0,8.007,13.078100000000001,19.750600000000002,1108.007,1113.0781,1119.7506
